,spread,Mspread,ARMA_resid,ARMA_resid_square
2021-11-08 14:00:00,-15.533910645029936,-0.09014497064405448,-0.07443284052771787,0.00554024774902468
2021-11-08 14:05:00,-15.533910645029936,-0.09014497064405448,-0.016527866119214862,0.00027317035845469056
2021-11-08 14:10:00,-15.480494571589105,-0.03672889720322559,0.049366926684884974,0.002437093450310808
2021-11-08 14:15:00,-15.583910645029938,-0.14014497064405873,-0.09286012233742258,0.008623002320521088
2021-11-08 14:20:00,-15.437078498148274,0.006687176237605286,0.12595446487610984,0.015864527222227188
2021-11-08 14:25:00,-15.447078498148274,-0.003312823762392725,0.01738963727279097,0.000302399484479241
2021-11-08 14:30:00,-15.593910645029936,-0.15014497064405674,-0.14291433478653245,0.02042450708747708
2021-11-08 14:35:00,-15.590494571589105,-0.14672889720322502,-0.028324196733992557,0.0008022601206259146
2021-11-08 14:40:00,-15.547078498148274,-0.10331282376239416,0.0363962401681132,0.001324686298374977
2021-11-08 14:45:00,-15.523662424707439,-0.0798967503215593,0.030672525558806035,0.0009408038241556095
2021-11-08 14:50:00,-15.553662424707438,-0.10989675032156043,-0.023799686799668887,0.0005664250917623335
2021-11-08 14:55:00,-15.533662424707446,-0.08989675032156441,0.014234161453514471,0.00020261135228471721
2021-11-08 15:00:00,-15.440246351266609,0.0035193231192707226,0.09599812837491027,0.009215640651485753
2021-11-09 09:35:00,-15.443910645029938,-0.00014497064405816218,0.017245659220202103,0.0002974127619393418
2021-11-09 09:40:00,-15.530494571589102,-0.08672889720322274,-0.08267315056278535,0.006834849823976975
2021-11-09 09:45:00,-15.507078498148275,-0.063312823762395,0.005138263973887697,2.6401756665352184e-05
2021-11-09 09:50:00,-15.463662424707445,-0.019896750321564127,0.04423926421644502,0.001957112498412433
2021-11-09 09:55:00,-15.487078498148279,-0.043312823762398985,-0.013837673202550985,0.00019148119966059762
2021-11-09 10:00:00,-15.503662424707446,-0.059896750321563275,-0.01969864538992806,0.000388036630198134
2021-11-09 10:05:00,-15.48366242470744,-0.03989675032156015,0.015496623700426052,0.00024014534611260642
2021-11-09 10:10:00,-15.513662424707439,-0.06989675032156129,-0.02676720630436294,0.0007164833333403271
2021-11-09 10:15:00,-15.523662424707439,-0.0798967503215593,-0.016102410039756036,0.000259287609088436
2021-11-09 10:20:00,-15.520246351266609,-0.07648067688072757,-0.00046377142007400507,2.1508393007745926e-07
2021-11-09 10:25:00,-15.620246351266609,-0.17648067688072896,-0.10048379337836814,0.010096992731706582
2021-11-09 10:30:00,-15.673662424707446,-0.22989675032156495,-0.0762118701733403,0.005808249155318077
2021-11-09 10:35:00,-15.767078498148274,-0.323312823762393,-0.11138573338524921,0.01240678160176982
2021-11-09 10:40:00,-15.610246351266609,-0.16648067688073098,0.13057491504689694,0.017049808439504353
2021-11-09 10:45:00,-15.590246351266607,-0.14648067688072786,0.04707387730199902,0.0022159499242436586
2021-11-09 10:50:00,-15.673662424707446,-0.22989675032156495,-0.07418548486170107,0.005503486164165679
2021-11-09 10:55:00,-15.713662424707445,-0.2698967503215641,-0.05753296700250815,0.0033100422921116916
2021-11-09 11:00:00,-15.763662424707439,-0.3198967503215613,-0.06424723171635488,0.004127706783214996
2021-11-09 11:05:00,-15.750246351266606,-0.30648067688072445,-0.0026567790520439227,7.058474931379405e-06
2021-11-09 11:10:00,-15.620246351266609,-0.17648067688072896,0.1273017063190881,0.016205724431751355
2021-11-09 11:15:00,-15.847078498148276,-0.4033128237623984,-0.2005393919865713,0.0402160477383437
2021-11-09 11:20:00,-15.807078498148279,-0.3633128237623993,-0.006076027308143939,3.691810784931088e-05
2021-11-09 11:25:00,-15.73366242470744,-0.2898967503215601,0.0695505031551854,0.004837272489139455
2021-11-09 11:30:00,-15.830494571589101,-0.3867288972032199,-0.08384392713261174,0.007029804117018707
2021-11-09 13:05:00,-15.807078498148279,-0.3633128237623993,0.0026139145679967557,6.832549368785666e-06
2021-11-09 13:10:00,-15.97391064502994,-0.5301449706440593,-0.1688250050719699,0.028501882337550664
2021-11-09 13:15:00,-15.953910645029936,-0.5101449706440562,-0.02020202915673147,0.0004081219820494285
2021-11-09 13:20:00,-15.850494571589104,-0.40672889720322297,0.09539427173630066,0.009100067080099172
2021-11-09 13:25:00,-15.830494571589101,-0.3867288972032199,0.03767281440747361,0.0014192409453799512
2021-11-09 13:30:00,-15.883910645029935,-0.4401449706440559,-0.04803096030279497,0.002306973147608666
2021-11-09 13:35:00,-15.913910645029937,-0.470144970644057,-0.04348888784413624,0.0018912833659198605
2021-11-09 13:40:00,-15.870494571589106,-0.42672889720322615,0.030678813387475856,0.0009411895908635679
2021-11-09 13:45:00,-15.893910645029932,-0.4501449706440539,-0.019841130437993237,0.0003936704570574617
2021-11-09 13:50:00,-15.810494571589105,-0.3667288972032239,0.07592645525322639,0.005764826607320189
2021-11-09 13:55:00,-15.910742791911602,-0.4669771175257225,-0.08646784765100979,0.007476688677398239
2021-11-09 14:00:00,-15.9507427919116,-0.5069771175257216,-0.06197538072994163,0.0038409478166212207
2021-11-09 14:05:00,-15.793910645029941,-0.3501449706440596,0.1398320371843988,0.019552998623139087
2021-11-09 14:10:00,-15.980742791911602,-0.5369771175257227,-0.15915430548736026,0.02533009295516399
