,total_value,balance,market_value
2021-11-23 14:30:00,104657.31383900002,104657.31383900002,0
2021-11-23 14:35:00,104657.31383900002,104657.31383900002,0
2021-11-23 14:40:00,104657.31383900002,104657.31383900002,0
2021-11-23 14:45:00,104657.31383900002,104657.31383900002,0
2021-11-23 14:50:00,104657.31383900002,104657.31383900002,0
2021-11-23 14:55:00,104657.31383900002,104657.31383900002,0
2021-11-23 15:00:00,104657.31383900002,104657.31383900002,0
2021-11-24 09:35:00,104657.31383900002,104657.31383900002,0
2021-11-24 09:40:00,104657.31383900002,104657.31383900002,0
2021-11-24 09:45:00,104657.31383900002,104657.31383900002,0
2021-11-24 09:50:00,104657.31383900002,104657.31383900002,0
2021-11-24 09:55:00,104657.31383900002,104657.31383900002,0
2021-11-24 10:00:00,104657.31383900002,104657.31383900002,0
2021-11-24 10:05:00,104657.31383900002,104657.31383900002,0
2021-11-24 10:10:00,104657.31383900002,104657.31383900002,0
2021-11-24 10:15:00,104657.31383900002,104657.31383900002,0
2021-11-24 10:20:00,104657.31383900002,104657.31383900002,0
2021-11-24 10:25:00,104657.31383900002,104657.31383900002,0
2021-11-24 10:30:00,104657.31383900002,104657.31383900002,0
2021-11-24 10:35:00,104657.31383900002,104657.31383900002,0
2021-11-24 10:40:00,104657.31383900002,104657.31383900002,0
2021-11-24 10:45:00,104657.31383900002,104657.31383900002,0
2021-11-24 10:50:00,104657.31383900002,104657.31383900002,0
2021-11-24 10:55:00,104657.31383900002,104657.31383900002,0
2021-11-24 11:00:00,104657.31383900002,104657.31383900002,0
2021-11-24 11:05:00,104657.31383900002,104657.31383900002,0
2021-11-24 11:10:00,104657.31383900002,104657.31383900002,0
2021-11-24 11:15:00,104657.31383900002,104657.31383900002,0
2021-11-24 11:20:00,104657.31383900002,104657.31383900002,0
2021-11-24 11:25:00,104657.31383900002,104657.31383900002,0
2021-11-24 11:30:00,104657.31383900002,104657.31383900002,0
2021-11-24 13:05:00,104657.31383900002,104657.31383900002,0
2021-11-24 13:10:00,104657.31383900002,104657.31383900002,0
2021-11-24 13:15:00,104657.31383900002,104657.31383900002,0
2021-11-24 13:20:00,104657.31383900002,104657.31383900002,0
2021-11-24 13:25:00,104657.31383900002,104657.31383900002,0
2021-11-24 13:30:00,104657.31383900002,104657.31383900002,0
2021-11-24 13:35:00,104657.31383900002,104657.31383900002,0
2021-11-24 13:40:00,104657.31383900002,104657.31383900002,0
2021-11-24 13:45:00,104657.31383900002,104657.31383900002,0
2021-11-24 13:50:00,104657.31383900002,104657.31383900002,0
2021-11-24 13:55:00,104657.31383900002,104657.31383900002,0
2021-11-24 14:00:00,104657.31383900002,104657.31383900002,0
2021-11-24 14:05:00,104657.31383900002,104657.31383900002,0
2021-11-24 14:10:00,104657.31383900002,104657.31383900002,0
2021-11-24 14:15:00,104657.31383900002,104657.31383900002,0
2021-11-24 14:20:00,104657.31383900002,104657.31383900002,0
2021-11-24 14:25:00,104657.31383900002,104657.31383900002,0
2021-11-24 14:30:00,104657.31383900002,104657.31383900002,0
2021-11-24 14:35:00,104657.31383900002,104657.31383900002,0
2021-11-24 14:40:00,104657.31383900002,104657.31383900002,0
2021-11-24 14:45:00,104657.31383900002,104657.31383900002,0
2021-11-24 14:50:00,104657.31383900002,104657.31383900002,0
2021-11-24 14:55:00,104657.31383900002,104657.31383900002,0
2021-11-24 15:00:00,104657.31383900002,104657.31383900002,0
2021-11-25 09:35:00,104657.31383900002,104657.31383900002,0
2021-11-25 09:40:00,104657.31383900002,104657.31383900002,0
2021-11-25 09:45:00,104657.31383900002,104657.31383900002,0
2021-11-25 09:50:00,104657.31383900002,104657.31383900002,0
2021-11-25 09:55:00,104657.31383900002,104657.31383900002,0
2021-11-25 10:00:00,104657.31383900002,104657.31383900002,0
2021-11-25 10:05:00,104657.31383900002,104657.31383900002,0
2021-11-25 10:10:00,104657.31383900002,104657.31383900002,0
2021-11-25 10:15:00,104657.31383900002,104657.31383900002,0
2021-11-25 10:20:00,104657.31383900002,104657.31383900002,0
2021-11-25 10:25:00,104657.31383900002,104657.31383900002,0
2021-11-25 10:30:00,104657.31383900002,104657.31383900002,0
2021-11-25 10:35:00,104657.31383900002,104657.31383900002,0
2021-11-25 10:40:00,104657.31383900002,104657.31383900002,0
2021-11-25 10:45:00,104657.31383900002,104657.31383900002,0
2021-11-25 10:50:00,104657.31383900002,104657.31383900002,0
2021-11-25 10:55:00,104657.31383900002,104657.31383900002,0
2021-11-25 11:00:00,104657.31383900002,104657.31383900002,0
2021-11-25 11:05:00,104657.31383900002,104657.31383900002,0
2021-11-25 11:10:00,104657.31383900002,104657.31383900002,0
2021-11-25 11:15:00,104657.31383900002,104657.31383900002,0
2021-11-25 11:20:00,104657.31383900002,104657.31383900002,0
2021-11-25 11:25:00,104657.31383900002,104657.31383900002,0
2021-11-25 11:30:00,104657.31383900002,104657.31383900002,0
2021-11-25 13:05:00,104657.31383900002,104657.31383900002,0
2021-11-25 13:10:00,104657.31383900002,104657.31383900002,0
2021-11-25 13:15:00,104657.31383900002,104657.31383900002,0
2021-11-25 13:20:00,104657.31383900002,104657.31383900002,0
2021-11-25 13:25:00,104657.31383900002,104657.31383900002,0
2021-11-25 13:30:00,104657.31383900002,104657.31383900002,0
2021-11-25 13:35:00,104657.31383900002,104657.31383900002,0
2021-11-25 13:40:00,104657.31383900002,104657.31383900002,0
2021-11-25 13:45:00,104657.31383900002,104657.31383900002,0
2021-11-25 13:50:00,104657.31383900002,104657.31383900002,0
2021-11-25 13:55:00,104657.31383900002,104657.31383900002,0
2021-11-25 14:00:00,104657.31383900002,104657.31383900002,0
2021-11-25 14:05:00,104657.31383900002,104657.31383900002,0
2021-11-25 14:10:00,104657.31383900002,104657.31383900002,0
2021-11-25 14:15:00,104657.31383900002,104657.31383900002,0
2021-11-25 14:20:00,104657.31383900002,104657.31383900002,0
2021-11-25 14:25:00,104657.31383900002,104657.31383900002,0
2021-11-25 14:30:00,104657.31383900002,104657.31383900002,0
2021-11-25 14:35:00,104657.31383900002,104657.31383900002,0
2021-11-25 14:40:00,104657.31383900002,104657.31383900002,0
2021-11-25 14:45:00,104657.31383900002,104657.31383900002,0
2021-11-25 14:50:00,104657.31383900002,104657.31383900002,0
2021-11-25 14:55:00,104657.31383900002,104657.31383900002,0
2021-11-25 15:00:00,104657.31383900002,104657.31383900002,0
2021-11-26 09:35:00,104657.31383900002,104657.31383900002,0
2021-11-26 09:40:00,104657.31383900002,104657.31383900002,0
2021-11-26 09:45:00,104657.31383900002,104657.31383900002,0
2021-11-26 09:50:00,104657.31383900002,104657.31383900002,0
2021-11-26 09:55:00,104657.31383900002,104657.31383900002,0
2021-11-26 10:00:00,104657.31383900002,104657.31383900002,0
2021-11-26 10:05:00,104657.31383900002,104657.31383900002,0
2021-11-26 10:10:00,104657.31383900002,104657.31383900002,0
2021-11-26 10:15:00,104657.31383900002,104657.31383900002,0
2021-11-26 10:20:00,104657.31383900002,104657.31383900002,0
2021-11-26 10:25:00,104657.31383900002,104657.31383900002,0
2021-11-26 10:30:00,104657.31383900002,104657.31383900002,0
2021-11-26 10:35:00,104657.31383900002,104657.31383900002,0
2021-11-26 10:40:00,104657.31383900002,104657.31383900002,0
2021-11-26 10:45:00,104657.31383900002,104657.31383900002,0
2021-11-26 10:50:00,104657.31383900002,104657.31383900002,0
2021-11-26 10:55:00,104657.31383900002,104657.31383900002,0
2021-11-26 11:00:00,104657.31383900002,104657.31383900002,0
2021-11-26 11:05:00,104657.31383900002,104657.31383900002,0
2021-11-26 11:10:00,104657.31383900002,104657.31383900002,0
2021-11-26 11:15:00,104657.31383900002,104657.31383900002,0
2021-11-26 11:20:00,104657.31383900002,104657.31383900002,0
2021-11-26 11:25:00,104657.31383900002,104657.31383900002,0
2021-11-26 11:30:00,104657.31383900002,104657.31383900002,0
2021-11-26 13:05:00,104657.31383900002,104657.31383900002,0
2021-11-26 13:10:00,104657.31383900002,104657.31383900002,0
2021-11-26 13:15:00,104657.31383900002,104657.31383900002,0
2021-11-26 13:20:00,104657.31383900002,104657.31383900002,0
2021-11-26 13:25:00,104657.31383900002,104657.31383900002,0
2021-11-26 13:30:00,104657.31383900002,104657.31383900002,0
2021-11-26 13:35:00,104657.31383900002,104657.31383900002,0
2021-11-26 13:40:00,104657.31383900002,104657.31383900002,0
2021-11-26 13:45:00,104657.31383900002,104657.31383900002,0
2021-11-26 13:50:00,104657.31383900002,104657.31383900002,0
2021-11-26 13:55:00,104657.31383900002,104657.31383900002,0
2021-11-26 14:00:00,104657.31383900002,104657.31383900002,0
2021-11-26 14:05:00,104657.31383900002,104657.31383900002,0
2021-11-26 14:10:00,104657.31383900002,104657.31383900002,0
2021-11-26 14:15:00,104657.31383900002,104657.31383900002,0
2021-11-26 14:20:00,104657.31383900002,104657.31383900002,0
2021-11-26 14:25:00,104657.31383900002,104657.31383900002,0
2021-11-26 14:30:00,104657.31383900002,104657.31383900002,0
2021-11-26 14:35:00,104657.31383900002,104657.31383900002,0
2021-11-26 14:40:00,104657.31383900002,104657.31383900002,0
2021-11-26 14:45:00,104657.31383900002,104657.31383900002,0
2021-11-26 14:50:00,104657.31383900002,104657.31383900002,0
2021-11-26 14:55:00,104657.31383900002,104657.31383900002,0
2021-11-26 15:00:00,104657.31383900002,104657.31383900002,0
2021-11-29 09:35:00,104657.31383900002,104657.31383900002,0
2021-11-29 09:40:00,104657.31383900002,104657.31383900002,0
2021-11-29 09:45:00,104657.31383900002,104657.31383900002,0
2021-11-29 09:50:00,104657.31383900002,104657.31383900002,0
2021-11-29 09:55:00,104657.31383900002,104657.31383900002,0
2021-11-29 10:00:00,104657.31383900002,104657.31383900002,0
2021-11-29 10:05:00,104657.31383900002,104657.31383900002,0
2021-11-29 10:10:00,104657.31383900002,104657.31383900002,0
2021-11-29 10:15:00,104657.31383900002,104657.31383900002,0
2021-11-29 10:20:00,104657.31383900002,104657.31383900002,0
2021-11-29 10:25:00,104657.31383900002,104657.31383900002,0
2021-11-29 10:30:00,104657.31383900002,104657.31383900002,0
2021-11-29 10:35:00,104657.31383900002,104657.31383900002,0
2021-11-29 10:40:00,104657.31383900002,104657.31383900002,0
2021-11-29 10:45:00,104657.31383900002,104657.31383900002,0
2021-11-29 10:50:00,104657.31383900002,104657.31383900002,0
2021-11-29 10:55:00,104657.31383900002,104657.31383900002,0
2021-11-29 11:00:00,104657.31383900002,104657.31383900002,0
2021-11-29 11:05:00,104657.31383900002,104657.31383900002,0
2021-11-29 11:10:00,104657.31383900002,104657.31383900002,0
2021-11-29 11:15:00,104657.31383900002,104657.31383900002,0
2021-11-29 11:20:00,104657.31383900002,104657.31383900002,0
2021-11-29 11:25:00,104657.31383900002,104657.31383900002,0
2021-11-29 11:30:00,104657.31383900002,104657.31383900002,0
2021-11-29 13:05:00,104657.31383900002,104657.31383900002,0
2021-11-29 13:10:00,104657.31383900002,104657.31383900002,0
2021-11-29 13:15:00,104657.31383900002,104657.31383900002,0
2021-11-29 13:20:00,104657.31383900002,104657.31383900002,0
2021-11-29 13:25:00,104657.31383900002,104657.31383900002,0
2021-11-29 13:30:00,104657.31383900002,104657.31383900002,0
2021-11-29 13:35:00,104657.31383900002,104657.31383900002,0
2021-11-29 13:40:00,104657.31383900002,104657.31383900002,0
2021-11-29 13:45:00,104657.31383900002,104657.31383900002,0
2021-11-29 13:50:00,104657.31383900002,104657.31383900002,0
2021-11-29 13:55:00,104657.31383900002,104657.31383900002,0
2021-11-29 14:00:00,104657.31383900002,104657.31383900002,0
2021-11-29 14:05:00,104657.31383900002,104657.31383900002,0
2021-11-29 14:10:00,104657.31383900002,104657.31383900002,0
2021-11-29 14:15:00,104657.31383900002,104657.31383900002,0
2021-11-29 14:20:00,104657.31383900002,104657.31383900002,0
2021-11-29 14:25:00,104657.31383900002,104657.31383900002,0
2021-11-29 14:30:00,104657.31383900002,104657.31383900002,0
2021-11-29 14:35:00,104657.31383900002,104657.31383900002,0
2021-11-29 14:40:00,104657.31383900002,104657.31383900002,0
2021-11-29 14:45:00,104657.31383900002,104657.31383900002,0
2021-11-29 14:50:00,104657.31383900002,104657.31383900002,0
2021-11-29 14:55:00,104657.31383900002,104657.31383900002,0
2021-11-29 15:00:00,104657.31383900002,104657.31383900002,0
2021-11-30 09:35:00,104657.31383900002,104657.31383900002,0
2021-11-30 09:40:00,104657.31383900002,104657.31383900002,0
2021-11-30 09:45:00,104657.31383900002,104657.31383900002,0
2021-11-30 09:50:00,104657.31383900002,104657.31383900002,0
2021-11-30 09:55:00,104657.31383900002,104657.31383900002,0
2021-11-30 10:00:00,104657.31383900002,104657.31383900002,0
2021-11-30 10:05:00,104657.31383900002,104657.31383900002,0
2021-11-30 10:10:00,104657.31383900002,104657.31383900002,0
2021-11-30 10:15:00,104657.31383900002,104657.31383900002,0
2021-11-30 10:20:00,104657.31383900002,104657.31383900002,0
2021-11-30 10:25:00,104657.31383900002,104657.31383900002,0
2021-11-30 10:30:00,104657.31383900002,104657.31383900002,0
2021-11-30 10:35:00,104657.31383900002,104657.31383900002,0
2021-11-30 10:40:00,104657.31383900002,104657.31383900002,0
2021-11-30 10:45:00,104657.31383900002,104657.31383900002,0
2021-11-30 10:50:00,104657.31383900002,104657.31383900002,0
2021-11-30 10:55:00,104657.31383900002,104657.31383900002,0
2021-11-30 11:00:00,104657.31383900002,104657.31383900002,0
2021-11-30 11:05:00,104657.31383900002,104657.31383900002,0
2021-11-30 11:10:00,104657.31383900002,104657.31383900002,0
2021-11-30 11:15:00,104657.31383900002,104657.31383900002,0
2021-11-30 11:20:00,104657.31383900002,104657.31383900002,0
2021-11-30 11:25:00,104657.31383900002,104657.31383900002,0
2021-11-30 11:30:00,104657.31383900002,104657.31383900002,0
2021-11-30 13:05:00,104657.31383900002,104657.31383900002,0
2021-11-30 13:10:00,104657.31383900002,104657.31383900002,0
2021-11-30 13:15:00,104657.31383900002,104657.31383900002,0
2021-11-30 13:20:00,104657.31383900002,104657.31383900002,0
2021-11-30 13:25:00,104657.31383900002,104657.31383900002,0
2021-11-30 13:30:00,104657.31383900002,104657.31383900002,0
2021-11-30 13:35:00,104657.31383900002,104657.31383900002,0
2021-11-30 13:40:00,104657.31383900002,104657.31383900002,0
2021-11-30 13:45:00,104657.31383900002,104657.31383900002,0
2021-11-30 13:50:00,104657.31383900002,104657.31383900002,0
2021-11-30 13:55:00,104657.31383900002,104657.31383900002,0
2021-11-30 14:00:00,104657.31383900002,104657.31383900002,0
2021-11-30 14:05:00,104657.31383900002,104657.31383900002,0
2021-11-30 14:10:00,104657.31383900002,104657.31383900002,0
2021-11-30 14:15:00,104657.31383900002,104657.31383900002,0
2021-11-30 14:20:00,104657.31383900002,104657.31383900002,0
2021-11-30 14:25:00,104657.31383900002,104657.31383900002,0
2021-11-30 14:30:00,104657.31383900002,104657.31383900002,0
2021-11-30 14:35:00,104657.31383900002,104657.31383900002,0
2021-11-30 14:40:00,104657.31383900002,104657.31383900002,0
2021-11-30 14:45:00,104657.31383900002,104657.31383900002,0
2021-11-30 14:50:00,104657.31383900002,104657.31383900002,0
2021-11-30 14:55:00,104657.31383900002,104657.31383900002,0
2021-11-30 15:00:00,104657.31383900002,104657.31383900002,0
2021-12-01 09:35:00,104657.31383900002,104657.31383900002,0
2021-12-01 09:40:00,104657.31383900002,104657.31383900002,0
2021-12-01 09:45:00,104657.31383900002,104657.31383900002,0
2021-12-01 09:50:00,104657.31383900002,104657.31383900002,0
2021-12-01 09:55:00,104657.31383900002,104657.31383900002,0
2021-12-01 10:00:00,104657.31383900002,104657.31383900002,0
2021-12-01 10:05:00,104657.31383900002,104657.31383900002,0
2021-12-01 10:10:00,104657.31383900002,104657.31383900002,0
2021-12-01 10:15:00,104657.31383900002,104657.31383900002,0
2021-12-01 10:20:00,104657.31383900002,104657.31383900002,0
2021-12-01 10:25:00,104657.31383900002,104657.31383900002,0
2021-12-01 10:30:00,104657.31383900002,104657.31383900002,0
2021-12-01 10:35:00,104657.31383900002,104657.31383900002,0
2021-12-01 10:40:00,104657.31383900002,104657.31383900002,0
2021-12-01 10:45:00,104657.31383900002,104657.31383900002,0
2021-12-01 10:50:00,104657.31383900002,104657.31383900002,0
2021-12-01 10:55:00,104657.31383900002,104657.31383900002,0
2021-12-01 11:00:00,104657.31383900002,104657.31383900002,0
2021-12-01 11:05:00,104657.31383900002,104657.31383900002,0
2021-12-01 11:10:00,104657.31383900002,104657.31383900002,0
2021-12-01 11:15:00,104657.31383900002,104657.31383900002,0
2021-12-01 11:20:00,104657.31383900002,104657.31383900002,0
2021-12-01 11:25:00,104657.31383900002,104657.31383900002,0
2021-12-01 11:30:00,104657.31383900002,104657.31383900002,0
2021-12-01 13:05:00,104657.31383900002,104657.31383900002,0
2021-12-01 13:10:00,104657.31383900002,104657.31383900002,0
2021-12-01 13:15:00,104657.31383900002,104657.31383900002,0
2021-12-01 13:20:00,104657.31383900002,104657.31383900002,0
2021-12-01 13:25:00,104657.31383900002,104657.31383900002,0
2021-12-01 13:30:00,104657.31383900002,104657.31383900002,0
2021-12-01 13:35:00,104657.31383900002,104657.31383900002,0
2021-12-01 13:40:00,104657.31383900002,104657.31383900002,0
2021-12-01 13:45:00,104657.31383900002,104657.31383900002,0
2021-12-01 13:50:00,104657.31383900002,104657.31383900002,0
2021-12-01 13:55:00,104657.31383900002,104657.31383900002,0
2021-12-01 14:00:00,104657.31383900002,104657.31383900002,0
2021-12-01 14:05:00,104657.31383900002,104657.31383900002,0
2021-12-01 14:10:00,104657.31383900002,104657.31383900002,0
2021-12-01 14:15:00,104657.31383900002,104657.31383900002,0
2021-12-01 14:20:00,104657.31383900002,104657.31383900002,0
2021-12-01 14:25:00,104657.31383900002,104657.31383900002,0
2021-12-01 14:30:00,104657.31383900002,104657.31383900002,0
2021-12-01 14:35:00,104657.31383900002,104657.31383900002,0
2021-12-01 14:40:00,104657.31383900002,104657.31383900002,0
2021-12-01 14:45:00,104657.31383900002,104657.31383900002,0
2021-12-01 14:50:00,104657.31383900002,104657.31383900002,0
2021-12-01 14:55:00,104657.31383900002,104657.31383900002,0
2021-12-01 15:00:00,104657.31383900002,104657.31383900002,0
2021-12-02 09:35:00,104657.31383900002,104657.31383900002,0
2021-12-02 09:40:00,104657.31383900002,104657.31383900002,0
2021-12-02 09:45:00,104657.31383900002,104657.31383900002,0
2021-12-02 09:50:00,104657.31383900002,104657.31383900002,0
2021-12-02 09:55:00,104657.31383900002,104657.31383900002,0
2021-12-02 10:00:00,104657.31383900002,104657.31383900002,0
2021-12-02 10:05:00,104657.31383900002,104657.31383900002,0
2021-12-02 10:10:00,104657.31383900002,104657.31383900002,0
2021-12-02 10:15:00,104657.31383900002,104657.31383900002,0
2021-12-02 10:20:00,104657.31383900002,104657.31383900002,0
2021-12-02 10:25:00,104657.31383900002,104657.31383900002,0
2021-12-02 10:30:00,104657.31383900002,104657.31383900002,0
2021-12-02 10:35:00,104657.31383900002,104657.31383900002,0
2021-12-02 10:40:00,104657.31383900002,104657.31383900002,0
2021-12-02 10:45:00,104657.31383900002,104657.31383900002,0
2021-12-02 10:50:00,104657.31383900002,104657.31383900002,0
2021-12-02 10:55:00,104657.31383900002,104657.31383900002,0
2021-12-02 11:00:00,104657.31383900002,104657.31383900002,0
2021-12-02 11:05:00,104657.31383900002,104657.31383900002,0
2021-12-02 11:10:00,104657.31383900002,104657.31383900002,0
2021-12-02 11:15:00,104657.31383900002,104657.31383900002,0
2021-12-02 11:20:00,104657.31383900002,104657.31383900002,0
2021-12-02 11:25:00,104657.31383900002,104657.31383900002,0
2021-12-02 11:30:00,104657.31383900002,104657.31383900002,0
2021-12-02 13:05:00,104657.31383900002,104657.31383900002,0
2021-12-02 13:10:00,104657.31383900002,104657.31383900002,0
2021-12-02 13:15:00,104657.31383900002,104657.31383900002,0
2021-12-02 13:20:00,104657.31383900002,104657.31383900002,0
2021-12-02 13:25:00,104657.31383900002,104657.31383900002,0
2021-12-02 13:30:00,104657.31383900002,104657.31383900002,0
2021-12-02 13:35:00,104657.31383900002,104657.31383900002,0
2021-12-02 13:40:00,104657.31383900002,104657.31383900002,0
2021-12-02 13:45:00,104657.31383900002,104657.31383900002,0
2021-12-02 13:50:00,104657.31383900002,104657.31383900002,0
2021-12-02 13:55:00,104657.31383900002,104657.31383900002,0
2021-12-02 14:00:00,104657.31383900002,104657.31383900002,0
2021-12-02 14:05:00,104657.31383900002,104657.31383900002,0
2021-12-02 14:10:00,104657.31383900002,104657.31383900002,0
2021-12-02 14:15:00,104657.31383900002,104657.31383900002,0
2021-12-02 14:20:00,104657.31383900002,104657.31383900002,0
2021-12-02 14:25:00,104657.31383900002,104657.31383900002,0
2021-12-02 14:30:00,104657.31383900002,104657.31383900002,0
2021-12-02 14:35:00,104657.31383900002,104657.31383900002,0
2021-12-02 14:40:00,104657.31383900002,104657.31383900002,0
2021-12-02 14:45:00,104657.31383900002,104657.31383900002,0
2021-12-02 14:50:00,104657.31383900002,104657.31383900002,0
2021-12-02 14:55:00,104657.31383900002,104657.31383900002,0
2021-12-02 15:00:00,104657.31383900002,104657.31383900002,0
2021-12-03 09:35:00,104657.31383900002,104657.31383900002,0
2021-12-03 09:40:00,104657.31383900002,104657.31383900002,0
2021-12-03 09:45:00,104657.31383900002,104657.31383900002,0
2021-12-03 09:50:00,104657.31383900002,104657.31383900002,0
2021-12-03 09:55:00,104657.31383900002,104657.31383900002,0
2021-12-03 10:00:00,104657.31383900002,104657.31383900002,0
2021-12-03 10:05:00,104657.31383900002,104657.31383900002,0
2021-12-03 10:10:00,104647.08612900003,2369.986129000021,102277.1
2021-12-03 10:15:00,104354.34612900001,2369.986129000021,101984.35999999999
2021-12-03 10:20:00,104134.53612900003,2369.986129000021,101764.55
2021-12-03 10:25:00,104446.82612900002,2369.986129000021,102076.84
2021-12-03 10:30:00,104687.88612900003,2369.986129000021,102317.90000000001
2021-12-03 10:35:00,104826.94612900003,2369.986129000021,102456.96
2021-12-03 10:40:00,104789.20612900003,2369.986129000021,102419.22
2021-12-03 10:45:00,104853.46612900002,2369.986129000021,102483.48
2021-12-03 10:50:00,104859.75612900003,2369.986129000021,102489.77
2021-12-03 10:55:00,105030.94612900003,2369.986129000021,102660.96
2021-12-03 11:00:00,104921.80612900002,2369.986129000021,102551.81999999999
2021-12-03 11:05:00,104944.07612900002,2369.986129000021,102574.09
2021-12-03 11:10:00,104944.07612900001,2369.986129000021,102574.08999999998
2021-12-03 11:15:00,104902.42612900001,2369.986129000021,102532.43999999999
2021-12-03 11:20:00,104898.34612900004,2369.986129000021,102528.36000000002
2021-12-03 11:25:00,104872.50612900003,2369.986129000021,102502.52
2021-12-03 11:30:00,104781.21612900002,2369.986129000021,102411.23
2021-12-03 13:05:00,104762.68612900002,2369.986129000021,102392.7
2021-12-03 13:10:00,104723.92612900001,2369.986129000021,102353.93999999999
2021-12-03 13:15:00,104795.83612900002,2369.986129000021,102425.84999999999
2021-12-03 13:20:00,104850.74612900002,2369.986129000021,102480.76
2021-12-03 13:25:00,104796.68612900002,2369.986129000021,102426.7
2021-12-03 13:30:00,104748.74612900004,2369.986129000021,102378.76000000001
2021-12-03 13:35:00,104787.166129,2369.986129000021,102417.17999999998
2021-12-03 13:40:00,104689.92612900001,2369.986129000021,102319.93999999999
2021-12-03 13:45:00,104695.19612900003,2369.986129000021,102325.21
2021-12-03 13:50:00,104685.67612900004,2369.986129000021,102315.69000000002
2021-12-03 13:55:00,104698.42612900003,2369.986129000021,102328.44
2021-12-03 14:00:00,104722.56612900003,2369.986129000021,102352.58
2021-12-03 14:05:00,104700.29612900004,2369.986129000021,102330.31000000001
2021-12-03 14:10:00,104655.58612900003,2369.986129000021,102285.6
2021-12-03 14:15:00,104637.22612900002,2369.986129000021,102267.23999999999
2021-12-03 14:20:00,104640.96612900002,2369.986129000021,102270.98
2021-12-03 14:25:00,104638.07612900002,2369.986129000021,102268.09
2021-12-03 14:30:00,104618.86612900002,2369.986129000021,102248.87999999999
2021-12-03 14:35:00,104642.15612900002,2369.986129000021,102272.17
2021-12-03 14:40:00,104671.05612900002,2369.986129000021,102301.06999999999
2021-12-03 14:45:00,104683.97612900003,2369.986129000021,102313.99
2021-12-03 14:50:00,104693.66612900002,2369.986129000021,102323.68
2021-12-03 14:55:00,104762.17612900001,2369.986129000021,102392.18999999999
2021-12-03 15:00:00,104667.65612900002,2369.986129000021,102297.67
2021-12-06 09:35:00,104740.41612900003,2369.986129000021,102370.43000000001
2021-12-06 09:40:00,104701.31612900004,2369.986129000021,102331.33000000002
2021-12-06 09:45:00,104553.92612900001,2369.986129000021,102183.93999999999
2021-12-06 09:50:00,104865.36612900003,2369.986129000021,102495.38
2021-12-06 09:55:00,104985.72612900002,2369.986129000021,102615.73999999999
2021-12-06 10:00:00,104768.97612900002,2369.986129000021,102398.98999999999
2021-12-06 10:05:00,104846.15612900001,2369.986129000021,102476.16999999998
2021-12-06 10:10:00,104725.45612900001,2369.986129000021,102355.46999999999
2021-12-06 10:15:00,104558.17612900003,2369.986129000021,102188.19
2021-12-06 10:20:00,104735.14612900003,2369.986129000021,102365.16
2021-12-06 10:25:00,104674.45612900003,2369.986129000021,102304.47
2021-12-06 10:30:00,104764.21612900001,2369.986129000021,102394.22999999998
2021-12-06 10:35:00,104646.06612900004,2369.986129000021,102276.08000000002
2021-12-06 10:40:00,104671.05612900002,2369.986129000021,102301.06999999999
2021-12-06 10:45:00,104631.78612900003,2369.986129000021,102261.8
2021-12-06 10:50:00,104547.46612900004,2369.986129000021,102177.48000000001
2021-12-06 10:55:00,104514.31612900001,2369.986129000021,102144.32999999999
2021-12-06 11:00:00,104562.42612900003,2369.986129000021,102192.44
2021-12-06 11:05:00,104629.40612900002,2369.986129000021,102259.42
2021-12-06 11:10:00,104696.556129,2369.986129000021,102326.56999999998
2021-12-06 11:15:00,104701.31612900003,2369.986129000021,102331.33
2021-12-06 11:20:00,104708.11612900003,2369.986129000021,102338.13
2021-12-06 11:25:00,104716.10612900002,2369.986129000021,102346.12
2021-12-06 11:30:00,104731.57612900002,2369.986129000021,102361.59
2021-12-06 13:05:00,104764.55612900003,2369.986129000021,102394.57
2021-12-06 13:10:00,104721.03612900001,2369.986129000021,102351.04999999999
2021-12-06 13:15:00,104689.58612900002,2369.986129000021,102319.59999999999
2021-12-06 13:20:00,104733.95612900003,2369.986129000021,102363.97
2021-12-06 13:25:00,104728.68612900002,2369.986129000021,102358.7
2021-12-06 13:30:00,104703.52612900002,2369.986129000021,102333.54
2021-12-06 13:35:00,104564.29612900002,2369.986129000021,102194.31
2021-12-06 13:40:00,104634.67612900003,2369.986129000021,102264.69
2021-12-06 13:45:00,104590.98612900003,2369.986129000021,102221.0
2021-12-06 13:50:00,104439.17612900001,2369.986129000021,102069.18999999999
2021-12-06 13:55:00,104431.35612900002,2369.986129000021,102061.37
2021-12-06 14:00:00,104611.21612900004,2369.986129000021,102241.23000000001
2021-12-06 14:05:00,104609.00612900004,2369.986129000021,102239.02000000002
2021-12-06 14:10:00,104707.09612900001,2369.986129000021,102337.10999999999
2021-12-06 14:15:00,104636.20612900003,2369.986129000021,102266.22
2021-12-06 14:20:00,104679.55612900002,2369.986129000021,102309.56999999999
2021-12-06 14:25:00,104799.06612900003,2369.986129000021,102429.08
2021-12-06 14:30:00,104797.70612900003,2369.986129000021,102427.72
2021-12-06 14:35:00,104810.28612900003,2369.986129000021,102440.3
2021-12-06 14:40:00,104784.95612900003,2369.986129000021,102414.97
2021-12-06 14:45:00,104839.18612900002,2369.986129000021,102469.2
2021-12-06 14:50:00,104945.09612900001,2369.986129000021,102575.10999999999
2021-12-06 14:55:00,104885.93612900001,2369.986129000021,102515.94999999998
